"© Blast Motion. All rights reserved.","","","","","","","","","","","","","","","","","","",""
"NOTE:  Access to and use of this data is subject to the Blast Motion terms of use and end user license agreement, which can be found at https://blastmotion.com/terms-of-service/","","","","","","","","","","","","","","","","","","",""
"E-mail:","destefa1@canisius.edu","","","","","","","","","","","","","","","","","",""
"Academy:","Canisius Baseball","","","","","","","","","","","","","","","","","",""
"Report Date:","01/12/2020 06:55 PM","","","","","","","","","","","","","","","","","",""
"Date Range:","01/01/2019 - 01/12/2020","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","",""
"Date","Equipment","Handedness","Swing Details","Plane Score","Connection Score","Rotation Score","Bat Speed (mph)","Rotational Acceleration (g)","On Plane Efficiency (%)","Attack Angle (deg)","Early Connection (deg)","Connection at Impact (deg)","Vertical Bat Angle (deg)","Power (kW)","Time to Contact (sec)","Peak Hand Speed (mph)","Exit Velocity (mph)","Launch Angle (deg)","Estimated Distance (feet)"
"December 17, 2019 / 6:24:03 PM","Rawlings - Quatro","Left","General Practice","32","32","58","69.3","16.3","48","4","115","102","-35","4.08","0.15","22.5","","",""
"December 17, 2019 / 6:23:49 PM","Rawlings - Quatro","Left","General Practice","35","34","59","63.2","16.7","51","1","113","101","-36","3.49","0.15","21.7","","",""
"December 17, 2019 / 5:53:38 PM","Rawlings - Quatro","Left","General Practice","27","35","24","52.9","2","44","1","118","95","-16","1.85","0.19","17.1","","",""
"December 17, 2019 / 5:53:28 PM","Rawlings - Quatro","Left","General Practice","28","54","29","60.4","4.2","45","-1","103","90","-17","2.53","0.18","19.5","","",""
"November 20, 2019 / 3:04:34 PM","Rawlings - Quatro","Left","General Practice","42","55","40","63.9","8.7","59","4","102","90","-42","3.14","0.17","21.6","","",""
"November 20, 2019 / 3:04:27 PM","Rawlings - Quatro","Left","General Practice","48","32","61","64.7","17.6","65","1","116","100","-42","3.76","0.14","22.6","","",""
"November 20, 2019 / 3:04:20 PM","Rawlings - Quatro","Left","General Practice","43","40","54","66.2","14.6","59","6","109","98","-37","3.49","0.16","23.8","","",""
"November 20, 2019 / 3:04:13 PM","Rawlings - Quatro","Left","General Practice","45","35","51","67.8","13.4","61","8","116","96","-32","3.91","0.15","22.5","","",""
"November 20, 2019 / 3:04:03 PM","Rawlings - Quatro","Left","General Practice","56","49","57","66.3","15.9","72","0","104","93","-37","3.79","0.15","22.8","","",""
"November 20, 2019 / 3:03:56 PM","Rawlings - Quatro","Left","General Practice","45","33","64","64.3","18.6","62","11","116","99","-36","3.29","0.16","22.9","","",""
"November 20, 2019 / 3:03:50 PM","Rawlings - Quatro","Left","General Practice","44","38","48","61.6","12","61","0","113","96","-42","3.32","0.15","21.8","","",""
"November 20, 2019 / 3:03:45 PM","Rawlings - Quatro","Left","General Practice","38","29","46","63.4","11.3","55","3","118","104","-39","3.61","0.14","22.5","","",""
"November 20, 2019 / 3:02:23 PM","Rawlings - Quatro","Left","General Practice","42","36","55","63.1","14.8","58","9","114","98","-41","3.39","0.15","22.1","","",""
"November 20, 2019 / 3:02:16 PM","Rawlings - Quatro","Left","General Practice","36","35","55","62.2","15.1","53","5","114","99","-39","3.29","0.15","23.7","","",""
"November 20, 2019 / 3:02:09 PM","Rawlings - Quatro","Left","General Practice","46","34","58","66.9","16.3","63","-1","115","99","-41","4.13","0.14","23.9","","",""
"November 20, 2019 / 3:02:03 PM","Rawlings - Quatro","Left","General Practice","44","32","49","66.6","12.5","61","10","117","99","-37","3.67","0.15","21.9","","",""
"November 20, 2019 / 3:01:56 PM","Rawlings - Quatro","Left","General Practice","51","30","43","60.7","10.1","67","5","119","100","-39","3.01","0.16","22.1","","",""
"November 20, 2019 / 3:01:50 PM","Rawlings - Quatro","Left","General Practice","48","41","46","58.8","11.1","65","-4","109","96","-46","3.07","0.14","21.8","","",""
"November 20, 2019 / 3:01:44 PM","Rawlings - Quatro","Left","General Practice","37","47","54","63.3","14.3","54","7","107","92","-34","3.36","0.15","21.9","","",""
"November 20, 2019 / 3:01:38 PM","Rawlings - Quatro","Left","General Practice","53","44","40","53.8","8.7","69","5","105","97","-41","2.2","0.17","19.2","","",""
"November 20, 2019 / 3:00:38 PM","Rawlings - Quatro","Left","General Practice","39","32","77","57.8","24","56","4","116","101","-35","3.38","0.13","23.2","","",""
"November 20, 2019 / 3:00:20 PM","Rawlings - Quatro","Left","General Practice","34","30","80","58.4","27.2","51","8","116","104","-45","3.3","0.13","24.9","","",""
"November 20, 2019 / 2:59:50 PM","Rawlings - Quatro","Left","General Practice","36","20","68","67.6","20.3","53","6","132","110","-30","4.22","0.14","25.2","","",""
"November 20, 2019 / 2:59:46 PM","Rawlings - Quatro","Left","General Practice","31","39","61","63.6","17.4","48","13","113","95","-22","3.44","0.15","22.8","","",""
"November 20, 2019 / 2:59:07 PM","Rawlings - Quatro","Left","General Practice","36","41","64","62.1","18.5","53","12","111","95","-30","3.41","0.14","23.8","","",""
"November 20, 2019 / 2:59:01 PM","Rawlings - Quatro","Left","General Practice","38","24","70","67","21.3","54","7","123","108","-32","4.14","0.14","23.9","","",""
"November 20, 2019 / 2:58:56 PM","Rawlings - Quatro","Left","General Practice","43","29","80","57","26.3","59","9","120","102","-41","3.14","0.13","23.8","","",""
"November 20, 2019 / 2:58:52 PM","Rawlings - Quatro","Left","General Practice","51","34","80","67.3","26.6","68","5","114","101","-42","4.52","0.13","24.8","","",""
"November 20, 2019 / 2:57:22 PM","Rawlings - Quatro","Left","General Practice","49","30","67","64.6","19.9","66","0","117","102","-43","3.85","0.14","23.2","","",""
"November 20, 2019 / 2:57:17 PM","Rawlings - Quatro","Left","General Practice","36","26","60","69.2","16.9","53","10","121","105","-50","4.24","0.14","24.5","","",""
"November 20, 2019 / 2:57:11 PM","Rawlings - Quatro","Left","General Practice","43","26","70","64.2","21","59","6","122","104","-38","3.7","0.14","24.4","","",""
"November 20, 2019 / 2:57:07 PM","Rawlings - Quatro","Left","General Practice","38","34","79","59.6","24.7","54","6","117","98","-41","3.14","0.14","24.5","","",""
"November 20, 2019 / 2:57:02 PM","Rawlings - Quatro","Left","General Practice","41","30","78","66","24.3","57","4","120","100","-34","4.09","0.14","25.1","","",""
"November 20, 2019 / 2:56:58 PM","Rawlings - Quatro","Left","General Practice","35","32","74","67.6","22.8","51","9","118","99","-31","4.11","0.14","25.1","","",""
"November 20, 2019 / 2:55:43 PM","Rawlings - Quatro","Left","General Practice","49","40","64","67.8","18.7","65","5","110","97","-37","4.18","0.14","24.3","","",""
"November 20, 2019 / 2:55:38 PM","Rawlings - Quatro","Left","General Practice","35","31","61","64.2","17.3","52","10","117","101","-39","3.7","0.14","23.8","","",""
"November 20, 2019 / 2:55:32 PM","Rawlings - Quatro","Left","General Practice","43","29","68","66.4","20.2","59","4","118","103","-36","3.95","0.14","23.9","","",""
"November 20, 2019 / 2:55:27 PM","Rawlings - Quatro","Left","General Practice","42","35","75","62.7","23.3","59","5","113","100","-33","3.53","0.14","23.9","","",""
"November 20, 2019 / 2:55:22 PM","Rawlings - Quatro","Left","General Practice","31","30","72","56.9","22.1","48","15","118","102","-36","3.08","0.13","23.9","","",""
"November 20, 2019 / 2:55:17 PM","Rawlings - Quatro","Left","General Practice","40","29","71","63.6","21.5","56","4","119","103","-41","3.58","0.14","24.1","","",""
"November 20, 2019 / 2:48:23 PM","Rawlings - Quatro","Left","General Practice","35","24","35","53.7","6.6","51","7","123","107","-28","2.14","0.17","16.3","","",""
"November 20, 2019 / 2:48:19 PM","Rawlings - Quatro","Left","General Practice","31","26","38","53.7","7.8","47","5","121","105","-27","2.16","0.17","17","","",""
"November 20, 2019 / 2:48:16 PM","Rawlings - Quatro","Left","General Practice","27","23","38","54.7","7.9","43","2","125","106","-25","2.24","0.17","17.5","","",""
"November 20, 2019 / 2:48:12 PM","Rawlings - Quatro","Left","General Practice","25","21","37","55.8","7.4","42","2","127","109","-30","2.36","0.17","17.4","","",""
"November 20, 2019 / 2:48:08 PM","Rawlings - Quatro","Left","General Practice","30","20","35","60.2","6.6","47","6","131","112","-33","2.82","0.16","18.8","","",""
"November 20, 2019 / 2:48:05 PM","Rawlings - Quatro","Left","General Practice","20","20","37","58.1","7.6","37","4","132","108","-25","2.59","0.17","19","","",""
"November 20, 2019 / 2:48:00 PM","Rawlings - Quatro","Left","General Practice","32","20","41","60.6","9.1","49","8","132","107","-29","2.89","0.16","19","","",""
"November 20, 2019 / 2:47:57 PM","Rawlings - Quatro","Left","General Practice","35","26","43","61.6","9.9","51","5","125","102","-29","3.06","0.16","19.7","","",""
"November 20, 2019 / 2:47:53 PM","Rawlings - Quatro","Left","General Practice","43","36","40","61","8.7","60","5","114","97","-26","2.89","0.16","18.7","","",""
"November 20, 2019 / 2:47:47 PM","Rawlings - Quatro","Left","General Practice","41","44","36","61","7","57","4","109","94","-22","2.89","0.16","19.3","","",""
"November 20, 2019 / 2:47:44 PM","Rawlings - Quatro","Left","General Practice","33","28","36","60.9","7.3","50","16","124","100","-29","2.91","0.16","18.6","","",""
"November 20, 2019 / 2:46:47 PM","Rawlings - Quatro","Left","General Practice","64","41","26","34.8","3.1","81","6","110","84","-36","0.69","0.22","17.1","","",""
"November 20, 2019 / 2:46:41 PM","Rawlings - Quatro","Left","General Practice","67","50","31","34.5","5.1","83","10","106","89","-33","0.79","0.19","17.8","","",""
"November 20, 2019 / 2:46:38 PM","Rawlings - Quatro","Left","General Practice","61","41","28","35","3.8","78","8","110","96","-32","0.79","0.2","17.5","","",""
"November 20, 2019 / 2:46:35 PM","Rawlings - Quatro","Left","General Practice","63","46","34","35.4","6.3","80","9","110","90","-35","0.77","0.21","17.9","","",""
"November 20, 2019 / 2:46:32 PM","Rawlings - Quatro","Left","General Practice","61","40","32","35.5","5.5","78","5","114","92","-35","0.77","0.21","18.3","","",""
"November 20, 2019 / 2:46:28 PM","Rawlings - Quatro","Left","General Practice","58","37","24","34.6","2.1","74","1","116","86","-33","0.69","0.22","18.4","","",""
"November 20, 2019 / 2:46:25 PM","Rawlings - Quatro","Left","General Practice","57","34","22","32.5","1.3","73","-1","112","78","-38","0.57","0.23","16.6","","",""
"November 20, 2019 / 2:46:21 PM","Rawlings - Quatro","Left","General Practice","49","32","23","33.1","1.8","65","4","125","92","-33","0.62","0.22","18","","",""
"November 20, 2019 / 2:46:13 PM","Rawlings - Quatro","Left","General Practice","45","31","23","34.5","1.7","62","11","125","94","-45","0.65","0.23","18.5","","",""
"November 20, 2019 / 2:46:09 PM","Rawlings - Quatro","Left","General Practice","50","30","22","35","1.3","67","8","127","87","-33","0.68","0.23","17.2","","",""
"November 20, 2019 / 2:46:06 PM","Rawlings - Quatro","Left","General Practice","56","36","26","36.2","3.1","73","10","118","87","-33","0.79","0.21","17","","",""
"November 20, 2019 / 2:46:03 PM","Rawlings - Quatro","Left","General Practice","49","37","21","32.9","0.9","66","11","117","86","-34","0.57","0.24","13.6","","",""
"November 20, 2019 / 2:40:53 PM","Rawlings - Quatro","Left","General Practice","60","24","33","43.6","5.8","77","7","123","107","-39","1.25","0.19","23.4","","",""
"November 20, 2019 / 2:40:46 PM","Rawlings - Quatro","Left","General Practice","59","25","32","43.4","5.3","76","3","121","108","-36","1.2","0.2","21.9","","",""
"November 20, 2019 / 2:40:42 PM","Rawlings - Quatro","Left","General Practice","62","26","35","41.6","6.7","79","8","122","106","-38","1.1","0.2","22.3","","",""
"November 20, 2019 / 2:40:31 PM","Rawlings - Quatro","Left","General Practice","56","29","35","42.7","6.5","73","7","117","105","-40","1.13","0.21","20.8","","",""
"November 20, 2019 / 2:40:26 PM","Rawlings - Quatro","Left","General Practice","55","40","27","41","3.3","72","10","108","98","-43","0.99","0.22","19.7","","",""
"November 20, 2019 / 2:40:22 PM","Rawlings - Quatro","Left","General Practice","50","27","26","42.8","2.8","67","8","122","103","-38","1.1","0.21","21.2","","",""
"November 20, 2019 / 2:40:18 PM","Rawlings - Quatro","Left","General Practice","67","39","27","40.5","3.5","84","13","112","96","-37","0.99","0.21","19.1","","",""
"November 20, 2019 / 2:40:14 PM","Rawlings - Quatro","Left","General Practice","54","37","24","41.4","2.2","71","10","114","96","-37","1.02","0.21","19.9","","",""
"November 20, 2019 / 2:40:10 PM","Rawlings - Quatro","Left","General Practice","53","27","24","41.9","2.2","70","9","122","103","-36","1.03","0.22","19.2","","",""
"November 20, 2019 / 2:38:41 PM","Rawlings - Quatro","Left","General Practice","43","31","21","32.5","1","60","4","124","94","-35","0.53","0.26","17.1","","",""
"November 20, 2019 / 2:38:35 PM","Rawlings - Quatro","Left","General Practice","47","25","26","34","2.9","64","4","124","104","-34","0.62","0.24","16.6","","",""
"November 20, 2019 / 2:38:31 PM","Rawlings - Quatro","Left","General Practice","49","21","27","32.7","3.5","66","4","124","112","-35","0.6","0.23","15.4","","",""
"November 20, 2019 / 2:38:27 PM","Rawlings - Quatro","Left","General Practice","52","28","31","33.8","5","69","7","113","111","-36","0.66","0.22","16","","",""
"November 20, 2019 / 2:38:23 PM","Rawlings - Quatro","Left","General Practice","60","31","25","34","2.8","76","5","116","103","-37","0.64","0.23","15.5","","",""
"November 20, 2019 / 2:38:17 PM","Rawlings - Quatro","Left","General Practice","56","35","22","31.5","1.5","73","6","116","98","-38","0.5","0.25","13.9","","",""
"November 20, 2019 / 2:38:12 PM","Rawlings - Quatro","Left","General Practice","54","35","31","34.6","4.9","70","7","115","98","-38","0.66","0.23","15.6","","",""
"November 20, 2019 / 2:36:05 PM","Rawlings - Quatro","Left","General Practice","23","31","66","69.3","19.5","40","2","121","97","-31","4.09","0.15","24.9","","",""
"November 20, 2019 / 2:35:56 PM","Rawlings - Quatro","Left","General Practice","26","27","58","67","16.1","42","3","123","101","-34","3.92","0.15","24.3","","",""
"November 20, 2019 / 2:35:46 PM","Rawlings - Quatro","Left","General Practice","27","25","61","67.2","17.4","44","4","125","102","-35","4.11","0.14","24.7","","",""
"November 20, 2019 / 2:35:36 PM","Rawlings - Quatro","Left","General Practice","42","47","50","70.6","12.7","59","5","106","93","-30","4.02","0.16","24.2","","",""
"November 20, 2019 / 2:35:27 PM","Rawlings - Quatro","Left","General Practice","36","63","49","75.3","12.5","53","-6","97","89","-36","4.69","0.15","24.1","","",""
"November 20, 2019 / 2:35:19 PM","Rawlings - Quatro","Left","General Practice","34","34","54","62.3","14.4","51","2","115","99","-35","3.35","0.15","22.9","","",""
"November 20, 2019 / 2:35:05 PM","Rawlings - Quatro","Left","General Practice","45","43","43","65.1","9.9","62","2","106","98","-30","3.6","0.15","23.8","","",""
"November 19, 2019 / 2:57:04 PM","Rawlings - Quatro","Left","General Practice","51","36","47","63","11.6","68","0","112","99","-40","3.67","0.14","23.7","","",""
"November 19, 2019 / 2:56:58 PM","Rawlings - Quatro","Left","General Practice","41","32","57","65.8","15.6","57","16","118","99","-32","3.68","0.15","24.1","","",""
"November 19, 2019 / 2:56:51 PM","Rawlings - Quatro","Left","General Practice","54","37","62","67.3","17.6","70","8","113","97","-36","4.06","0.14","24","","",""
"November 19, 2019 / 2:56:44 PM","Rawlings - Quatro","Left","General Practice","36","23","55","62.6","15.1","52","12","127","104","-35","3.24","0.15","23.8","","",""
"November 19, 2019 / 2:56:38 PM","Rawlings - Quatro","Left","General Practice","54","32","55","56","14.9","71","0","115","102","-38","3.03","0.13","24.2","","",""
"November 19, 2019 / 2:56:30 PM","Rawlings - Quatro","Left","General Practice","52","28","53","60.9","14.3","69","6","119","104","-35","3.07","0.15","22.7","","",""
"November 19, 2019 / 2:56:23 PM","Rawlings - Quatro","Left","General Practice","43","32","58","60","16.1","60","5","119","99","-33","3.02","0.15","24","","",""
"November 19, 2019 / 2:56:16 PM","Rawlings - Quatro","Left","General Practice","52","37","57","68.5","15.6","69","3","112","99","-39","4.16","0.14","24.4","","",""
"November 19, 2019 / 2:56:10 PM","Rawlings - Quatro","Left","General Practice","47","37","47","59.8","11.8","64","8","115","96","-32","2.96","0.15","22.1","","",""
"November 19, 2019 / 2:54:32 PM","Rawlings - Quatro","Left","General Practice","37","27","56","57.6","15.4","53","7","123","101","-31","2.78","0.15","23.2","","",""
"November 19, 2019 / 2:54:23 PM","Rawlings - Quatro","Left","General Practice","49","34","45","59.7","10.8","66","2","114","100","-40","2.99","0.15","22.8","","",""
"November 19, 2019 / 2:54:16 PM","Rawlings - Quatro","Left","General Practice","47","30","45","60.4","10.6","63","6","119","101","-29","2.98","0.16","22.4","","",""
"November 19, 2019 / 2:54:09 PM","Rawlings - Quatro","Left","General Practice","44","33","58","62.6","16.1","60","4","118","98","-28","3.47","0.14","23.1","","",""
"November 19, 2019 / 2:54:02 PM","Rawlings - Quatro","Left","General Practice","43","24","37","59.2","7.3","60","8","126","104","-31","2.91","0.15","21.1","","",""
"November 19, 2019 / 2:53:54 PM","Rawlings - Quatro","Left","General Practice","44","29","52","55.2","13.9","61","8","122","101","-35","2.73","0.14","21.8","","",""
"November 19, 2019 / 2:53:47 PM","Rawlings - Quatro","Left","General Practice","36","34","63","66.2","18.3","52","10","119","95","-31","3.68","0.15","23.2","","",""
"November 19, 2019 / 2:53:38 PM","Rawlings - Quatro","Left","General Practice","53","25","56","63","15.2","70","5","125","104","-37","3.61","0.14","22.8","","",""
"November 19, 2019 / 2:53:32 PM","Rawlings - Quatro","Left","General Practice","41","30","65","63.5","19","58","6","121","99","-33","3.62","0.14","23.8","","",""
"November 19, 2019 / 2:53:26 PM","Rawlings - Quatro","Left","General Practice","57","39","58","56.1","16.2","74","4","113","95","-38","2.87","0.14","23.5","","",""
"November 19, 2019 / 2:53:20 PM","Rawlings - Quatro","Left","General Practice","51","40","40","63","8.9","68","5","111","95","-43","3.37","0.15","22.4","","",""
"November 19, 2019 / 2:50:25 PM","Rawlings - Quatro","Left","General Practice","39","30","69","74.5","20.9","56","10","119","101","-49","4.91","0.14","25.7","","",""
"November 19, 2019 / 2:50:19 PM","Rawlings - Quatro","Left","General Practice","26","25","75","74.6","23.3","42","9","125","104","-46","4.92","0.14","25.9","","",""
"November 19, 2019 / 2:50:15 PM","Rawlings - Quatro","Left","General Practice","36","26","71","65.5","21.4","52","6","123","104","-49","3.7","0.15","25.4","","",""
"November 19, 2019 / 2:50:09 PM","Rawlings - Quatro","Left","General Practice","42","26","80","67.3","25.9","59","2","123","103","-42","4.31","0.13","25.8","","",""
"November 19, 2019 / 2:49:56 PM","Rawlings - Quatro","Left","General Practice","43","32","57","66.8","15.9","60","10","118","99","-35","3.9","0.15","22.7","","",""
"November 19, 2019 / 2:49:51 PM","Rawlings - Quatro","Left","General Practice","29","30","78","70.8","24.3","46","9","120","101","-40","4.5","0.14","25","","",""
"November 19, 2019 / 2:49:47 PM","Rawlings - Quatro","Left","General Practice","36","32","70","65.1","21.3","53","9","119","97","-33","3.76","0.14","24.4","","",""
"November 19, 2019 / 2:49:41 PM","Rawlings - Quatro","Left","General Practice","27","31","77","69.4","24","43","8","119","100","-42","4.33","0.14","25.2","","",""
"November 19, 2019 / 2:49:36 PM","Rawlings - Quatro","Left","General Practice","41","25","67","63.4","19.9","58","7","124","105","-44","3.61","0.14","26.8","","",""
"November 19, 2019 / 2:48:35 PM","Rawlings - Quatro","Left","General Practice","23","26","45","66.6","10.9","40","15","124","103","-42","3.49","0.16","22.9","","",""
"November 19, 2019 / 2:48:29 PM","Rawlings - Quatro","Left","General Practice","37","27","43","69.1","9.8","54","4","120","105","-50","4.22","0.14","23.8","","",""
"November 19, 2019 / 2:48:24 PM","Rawlings - Quatro","Left","General Practice","39","26","54","70.9","14.7","55","10","123","104","-38","4.39","0.15","24.4","","",""
"November 19, 2019 / 2:48:18 PM","Rawlings - Quatro","Left","General Practice","32","33","50","60.5","12.8","49","12","118","98","-31","3.15","0.15","23.2","","",""
"November 19, 2019 / 2:48:12 PM","Rawlings - Quatro","Left","General Practice","41","35","39","63.7","8.4","57","-4","112","101","-51","3.4","0.15","20.8","","",""
"November 19, 2019 / 2:48:07 PM","Rawlings - Quatro","Left","General Practice","23","23","64","67.1","18.5","39","18","128","102","-34","3.68","0.16","23.5","","",""
"November 19, 2019 / 2:48:01 PM","Rawlings - Quatro","Left","General Practice","29","26","62","67.4","17.7","45","9","124","102","-40","4.32","0.13","23.9","","",""
"November 19, 2019 / 2:47:56 PM","Rawlings - Quatro","Left","General Practice","41","25","73","65.1","22.3","58","6","124","103","-41","3.75","0.14","26.2","","",""
"November 19, 2019 / 2:47:52 PM","Rawlings - Quatro","Left","General Practice","41","28","65","59.9","19.2","58","2","120","103","-40","3.09","0.15","24.7","","",""
"November 19, 2019 / 2:46:46 PM","Rawlings - Quatro","Left","General Practice","37","26","59","69.6","16.5","54","13","124","102","-37","4.12","0.15","23.5","","",""
"November 19, 2019 / 2:46:41 PM","Rawlings - Quatro","Left","General Practice","37","20","69","69.1","20.5","53","8","130","106","-38","4.41","0.14","25.1","","",""
"November 19, 2019 / 2:46:33 PM","Rawlings - Quatro","Left","General Practice","47","26","46","64.7","11.3","63","1","122","105","-39","3.65","0.15","24","","",""
"November 19, 2019 / 2:46:27 PM","Rawlings - Quatro","Left","General Practice","24","22","38","60.1","8","41","14","128","106","-37","2.95","0.16","20.7","","",""
"November 19, 2019 / 2:46:23 PM","Rawlings - Quatro","Left","General Practice","42","35","61","63.4","17.3","59","5","115","97","-36","3.51","0.15","23","","",""
"November 19, 2019 / 2:46:18 PM","Rawlings - Quatro","Left","General Practice","45","33","60","57.1","17","61","5","116","99","-42","2.81","0.15","22.8","","",""
"November 19, 2019 / 2:46:13 PM","Rawlings - Quatro","Left","General Practice","45","27","61","60.6","17.6","61","3","121","104","-39","3.34","0.14","23.6","","",""
"November 19, 2019 / 2:46:04 PM","Rawlings - Quatro","Left","General Practice","40","28","55","67.3","14.9","57","10","121","102","-33","3.95","0.15","22.7","","",""
"November 19, 2019 / 2:40:27 PM","Rawlings - Quatro","Left","General Practice","42","40","29","46.6","4.1","58","4","115","89","-28","1.49","0.19","15.6","","",""
"November 19, 2019 / 2:40:21 PM","Rawlings - Quatro","Left","General Practice","42","39","39","50.9","8.5","58","10","113","95","-32","2.04","0.16","15.9","","",""
"November 19, 2019 / 2:40:18 PM","Rawlings - Quatro","Left","General Practice","35","33","33","48.5","5.9","51","2","122","94","-22","1.63","0.18","14.9","","",""
"November 19, 2019 / 2:40:13 PM","Rawlings - Quatro","Left","General Practice","34","33","28","49","3.8","50","7","122","94","-28","1.7","0.18","15.9","","",""
"November 19, 2019 / 2:40:07 PM","Rawlings - Quatro","Left","General Practice","38","31","30","47.3","4.5","54","0","123","96","-27","1.6","0.18","15.8","","",""
"November 19, 2019 / 2:40:01 PM","Rawlings - Quatro","Left","General Practice","35","36","30","48","4.8","51","7","115","97","-31","1.56","0.19","16.4","","",""
"November 19, 2019 / 2:39:56 PM","Rawlings - Quatro","Left","General Practice","39","35","38","49","7.9","55","6","112","100","-31","1.7","0.18","16.6","","",""
"November 19, 2019 / 2:39:49 PM","Rawlings - Quatro","Left","General Practice","40","44","26","47.6","2.8","57","7","109","93","-30","1.59","0.18","15.7","","",""
"November 19, 2019 / 2:38:25 PM","Rawlings - Quatro","Left","General Practice","58","39","25","38.8","2.6","74","6","115","93","-33","0.86","0.22","19.2","","",""
"November 19, 2019 / 2:38:21 PM","Rawlings - Quatro","Left","General Practice","53","34","24","38.1","2","70","7","118","95","-30","0.82","0.23","18.5","","",""
"November 19, 2019 / 2:38:18 PM","Rawlings - Quatro","Left","General Practice","59","41","25","36.9","2.4","75","6","114","88","-34","0.77","0.23","18.9","","",""
"November 19, 2019 / 2:38:14 PM","Rawlings - Quatro","Left","General Practice","66","41","26","36.4","2.9","83","3","108","82","-34","0.78","0.22","20.7","","",""
"November 19, 2019 / 2:38:06 PM","Rawlings - Quatro","Left","General Practice","54","33","25","36.7","2.4","71","3","123","92","-34","0.77","0.22","19.1","","",""
"November 19, 2019 / 2:38:01 PM","Rawlings - Quatro","Left","General Practice","60","40","26","36.8","3","77","3","115","88","-31","0.79","0.22","19.7","","",""
"November 19, 2019 / 2:37:58 PM","Rawlings - Quatro","Left","General Practice","54","35","24","35.6","2.1","71","3","120","86","-32","0.72","0.23","19.6","","",""
"November 19, 2019 / 2:37:54 PM","Rawlings - Quatro","Left","General Practice","49","35","21","34.2","0.9","66","-1","122","89","-29","0.62","0.24","18.1","","",""
"November 19, 2019 / 2:37:51 PM","Rawlings - Quatro","Left","General Practice","52","41","21","33.9","0.8","69","-4","110","85","-26","0.64","0.23","17.3","","",""
"November 19, 2019 / 2:37:46 PM","Rawlings - Quatro","Left","General Practice","41","36","20","31.4","0.6","57","-2","115","83","-30","0.49","0.26","16.5","","",""
"November 19, 2019 / 2:37:21 PM","Rawlings - Quatro","Left","General Practice","60","34","24","35.9","2.2","77","1","117","98","-32","0.74","0.22","16.9","","",""
"November 19, 2019 / 2:29:45 PM","Rawlings - Quatro","Left","General Practice","23","31","45","67.3","10.6","39","4","117","101","-34","3.65","0.16","21.6","","",""
"November 19, 2019 / 2:29:37 PM","Rawlings - Quatro","Left","General Practice","27","25","48","66.2","12.2","43","7","124","104","-37","3.54","0.16","22.1","","",""
"November 19, 2019 / 2:29:31 PM","Rawlings - Quatro","Left","General Practice","22","32","56","63.2","15.3","38","8","115","102","-42","3.3","0.15","23.1","","",""
"November 19, 2019 / 2:29:22 PM","Rawlings - Quatro","Left","General Practice","29","36","35","66.4","6.8","45","7","112","100","-38","3.6","0.16","20.8","","",""
"November 19, 2019 / 2:29:16 PM","Rawlings - Quatro","Left","General Practice","20","26","43","69.4","10.1","35","6","121","105","-38","3.79","0.16","22","","",""
"November 19, 2019 / 2:29:08 PM","Rawlings - Quatro","Left","General Practice","20","20","29","61.5","4.1","29","5","127","111","-41","3.02","0.16","20.4","","",""
"November 19, 2019 / 2:29:00 PM","Rawlings - Quatro","Left","General Practice","38","20","40","62.7","8.7","54","0","127","110","-42","3.48","0.14","23.9","","",""
"November 19, 2019 / 2:26:52 PM","Rawlings - Quatro","Left","General Practice","26","32","61","72.2","17.4","43","7","119","98","-30","4.56","0.15","22.9","","",""
"November 19, 2019 / 2:26:44 PM","Rawlings - Quatro","Left","General Practice","22","22","57","62.2","15.8","38","10","128","106","-39","3.34","0.15","24.4","","",""
"November 19, 2019 / 2:26:37 PM","Rawlings - Quatro","Left","General Practice","33","31","40","67.5","8.8","49","3","119","100","-31","3.92","0.15","22.3","","",""
"November 19, 2019 / 2:26:30 PM","Rawlings - Quatro","Left","General Practice","32","42","52","70.1","13.5","48","-2","110","95","-31","4.12","0.15","23.3","","",""
"November 19, 2019 / 2:26:19 PM","Rawlings - Quatro","Left","General Practice","41","30","50","71","12.9","57","2","120","100","-36","4.28","0.15","22.8","","",""
"November 19, 2019 / 2:26:08 PM","Rawlings - Quatro","Left","General Practice","39","27","38","65.2","7.9","56","4","121","104","-33","3.38","0.16","23","","",""
"November 17, 2019 / 11:35:27 AM","Rawlings - Quatro","Left","General Practice","20","24","50","61.8","12.9","31","7","127","103","-32","3","0.16","22.4","","",""
"November 17, 2019 / 11:35:17 AM","Rawlings - Quatro","Left","General Practice","22","26","56","65.8","15.2","38","1","124","101","-31","3.63","0.15","23.8","","",""
"November 17, 2019 / 11:35:06 AM","Rawlings - Quatro","Left","General Practice","28","20","54","69","14.5","45","1","130","107","-32","4.21","0.14","23.1","","",""
"November 17, 2019 / 11:34:50 AM","Rawlings - Quatro","Left","General Practice","22","23","64","61.8","18.5","38","2","127","106","-38","3.2","0.15","24.6","","",""
"November 17, 2019 / 11:33:04 AM","Rawlings - Quatro","Left","General Practice","37","26","63","66.9","18.4","54","2","124","103","-30","4.13","0.14","22.7","","",""
"November 17, 2019 / 11:32:46 AM","Rawlings - Quatro","Left","General Practice","39","29","52","69.5","13.7","55","3","120","101","-30","4.28","0.14","22.8","","",""
